Building,Utility,Unit,Meter no.,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
Building 5,Gas,KWh,Meter 1,09/10/2013,0,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0,1.1,0,0,1.1,0,1.1,0,1.1,1.1,2.2,0,1.1,1.1,1.1,0,1.1,1.1,0,0,1.1,0,1.1,0,1.1,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0
Building 5,Gas,KWh,Meter 1,10/10/2013,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0,1.1,0,1.1,1.1,1.1,0,1.1,0,1.1,0,1.1,0,1.1,1.1,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0,1.1,0,0
Building 5,Gas,KWh,Meter 1,11/10/2013,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,1.1,0,1.1,0,1.1,1.1,0,1.1,1.1,1.1,1.1,0,1.1,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,12/10/2013,0,0,1.1,0,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,1.1,0,1.1,0,0,1.1,1.1,0,2.2,1.1,1.1,1.1,0,1.1,1.1,1.1,0,1.1,1.1,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,13/10/2013,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,1.1,0,0,1.1,0,1.1,0,1.1,1.1,0,1.1,1.1,0,1.1,1.1,1.1,0,1.1,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0
Building 5,Gas,KWh,Meter 1,14/10/2013,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 5,Gas,KWh,Meter 1,15/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Building 5,Gas,KWh,Meter 1,16/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,2.2,27.5,12.1,16.5,7.7,5.5,5.5,4.4,5.5,4.4,4.4,5.5,3.3,3.3,3.3,3.3,3.3,2.2,4.4,2.2,2.2,3.3,8.8
Building 5,Gas,KWh,Meter 1,17/10/2013,4.4,4.4,5.5,5.5,4.4,5.5,6.6,5.5,6.6,5.5,6.6,7.7,5.5,6.6,5.5,6.6,6.6,5.5,6.6,3.3,5.5,4.4,5.5,4.4,4.4,3.3,3.3,3.3,4.4,2.2,4.4,3.3,3.3,3.3,3.3,4.4,2.2,3.3,2.2,3.3,3.3,2.2,3.3,4.4,3.3,2.2,9.9,3.3
Building 5,Gas,KWh,Meter 1,18/10/2013,6.6,5.5,4.4,4.4,5.5,5.5,6.6,4.4,5.5,5.5,4.4,6.6,4.4,6.6,5.5,3.3,6.6,4.4,4.4,4.4,4.4,5.5,4.4,4.4,4.4,5.5,4.4,4.4,5.5,4.4,4.4,3.3,3.3,4.4,4.4,3.3,3.3,1.1,2.2,2.2,2.2,3.3,2.2,2.2,4.4,3.3,7.7,4.4
Building 5,Gas,KWh,Meter 1,19/10/2013,4.4,5.5,3.3,4.4,6.6,3.3,5.5,3.3,4.4,3.3,4.4,4.4,3.3,4.4,4.4,3.3,4.4,4.4,4.4,4.4,3.3,4.4,4.4,4.4,4.4,4.4,4.4,3.3,3.3,3.3,4.4,4.4,3.3,4.4,4.4,3.3,3.3,3.3,2.2,2.2,2.2,3.3,2.2,2.2,3.3,2.2,6.6,4.4
Building 5,Gas,KWh,Meter 1,20/10/2013,3.3,4.4,3.3,4.4,4.4,4.4,4.4,4.4,5.5,3.3,4.4,5.5,4.4,5.5,4.4,6.6,5.5,5.5,5.5,5.5,4.4,5.5,3.3,4.4,4.4,3.3,4.4,4.4,4.4,5.5,4.4,4.4,4.4,4.4,3.3,5.5,2.2,2.2,3.3,2.2,2.2,2.2,2.2,2.2,3.3,2.2,7.7,3.3
Building 5,Gas,KWh,Meter 1,21/10/2013,4.4,3.3,4.4,5.5,5.5,4.4,3.3,5.5,3.3,5.5,5.5,6.6,4.4,5.5,5.5,4.4,5.5,4.4,3.3,4.4,4.4,3.3,4.4,4.4,3.3,1.1,0,1.1,6.6,1.1,1.1,9.9,4.4,3.3,3.3,4.4,2.2,2.2,2.2,2.2,2.2,2.2,3.3,3.3,2.2,2.2,6.6,3.3
Building 5,Gas,KWh,Meter 1,22/10/2013,4.4,3.3,3.3,4.4,3.3,3.3,3.3,4.4,4.4,3.3,4.4,4.4,4.4,3.3,5.5,3.3,4.4,4.4,5.5,2.2,4.4,2.2,3.3,5.5,3.3,4.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,2.2,4.4,2.2,2.2,2.2,2.2,1.1,2.2,2.2,2.2,2.2,2.2,2.2,5.5,2.2
Building 5,Gas,KWh,Meter 1,23/10/2013,3.3,3.3,3.3,4.4,3.3,4.4,3.3,4.4,3.3,3.3,4.4,5.5,4.4,4.4,3.3,4.4,4.4,3.3,3.3,4.4,4.4,3.3,3.3,4.4,5.5,3.3,2.2,3.3,3.3,4.4,3.3,3.3,2.2,3.3,3.3,3.3,1.1,0,0,1.1,0,0,1.1,0,0,9.9,6.6,3.3
Building 5,Gas,KWh,Meter 1,24/10/2013,4.4,4.4,5.5,4.4,5.5,4.4,5.5,5.5,4.4,5.5,8.8,5.5,6.6,5.5,6.6,5.5,7.7,5.5,5.5,4.4,4.4,3.3,4.4,3.3,3.3,2.2,4.4,4.4,3.3,3.3,3.3,3.3,4.4,3.3,3.3,3.3,3.3,1.1,2.2,2.2,2.2,3.3,1.1,2.2,2.2,3.3,5.5,4.4
Building 5,Gas,KWh,Meter 1,26/10/2013,4.4,3.3,3.3,4.4,4.4,3.3,4.4,3.3,3.3,4.4,3.3,4.4,3.3,5.5,3.3,5.5,3.3,4.4,4.4,3.3,4.4,4.4,4.4,4.4,3.3,4.4,3.3,3.3,3.3,4.4,3.3,4.4,3.3,3.3,3.3,3.3,1.1,1.1,4.4,2.2,2.2,2.2,3.3,2.2,4.4,2.2,4.4,4.4
Building 5,Gas,KWh,Meter 1,27/10/2013,3.3,3.3,4.4,13.2,3.3,4.4,5.5,4.4,4.4,5.5,5.5,4.4,4.4,5.5,5.5,5.5,4.4,3.3,4.4,3.3,3.3,2.2,4.4,3.3,4.4,2.2,4.4,3.3,3.3,4.4,3.3,3.3,3.3,4.4,1.1,1.1,0,1.1,0,1.1,0,1.1,0,0,15.4,3.3,3.3,3.3
Building 5,Gas,KWh,Meter 1,28/10/2013,4.4,3.3,4.4,3.3,3.3,3.3,3.3,3.3,3.3,4.4,5.5,6.6,3.3,4.4,4.4,4.4,4.4,5.5,5.5,4.4,6.6,7.7,6.6,4.4,6.6,5.5,7.7,0,7.7,7.7,5.5,7.7,7.7,6.6,2.2,2.2,3.3,0,0,1.1,4.4,2.2,3.3,1.1,6.6,4.4,5.5,6.6
Building 5,Gas,KWh,Meter 1,29/10/2013,5.5,5.5,6.6,5.5,5.5,5.5,5.5,5.5,7.7,5.5,7.7,6.6,6.6,6.6,1.1,7.7,3.3,3.3,7.7,1.1,0,5.5,1.1,5.5,1.1,6.6,1.1,7.7,3.3,3.3,6.6,1.1,5.5,4.4,1.1,2.2,1.1,1.1,0,1.1,0,0,1.1,0,13.2,3.3,5.5,7.7
Building 5,Gas,KWh,Meter 1,30/10/2013,5.5,7.7,6.6,7.7,6.6,6.6,7.7,6.6,6.6,7.7,8.8,6.6,7.7,9.9,11,6.6,8.8,2.2,1.1,0,2.2,4.4,1.1,13.2,7.7,5.5,5.5,5.5,4.4,5.5,4.4,5.5,4.4,5.5,6.6,4.4,1.1,1.1,4.4,0,0,1.1,4.4,3.3,1.1,2.2,7.7,4.4
Building 5,Gas,KWh,Meter 1,31/10/2013,6.6,6.6,7.7,5.5,6.6,6.6,4.4,4.4,5.5,5.5,5.5,7.7,6.6,5.5,6.6,5.5,6.6,6.6,5.5,6.6,5.5,5.5,5.5,4.4,5.5,5.5,4.4,4.4,2.2,2.2,3.3,3.3,3.3,3.3,3.3,3.3,2.2,2.2,1.1,1.1,0,1.1,0,0,1.1,0,8.8,4.4
Building 5,Gas,KWh,Meter 1,01/11/2013,8.8,4.4,6.6,3.3,0,8.8,1.1,5.5,3.3,0,11,0,0,1.1,0,0,7.7,1.1,0,6.6,0,6.6,1.1,6.6,0,5.5,1.1,8.8,1.1,1.1,6.6,1.1,6.6,3.3,0,7.7,0,2.2,2.2,1.1,0,1.1,0,1.1,0,0,13.2,3.3
Building 5,Gas,KWh,Meter 1,02/11/2013,1.1,5.5,1.1,0,6.6,0,9.9,0,3.3,6.6,1.1,6.6,3.3,0,8.8,0,7.7,1.1,7.7,0,1.1,8.8,0,8.8,1.1,5.5,2.2,1.1,6.6,1.1,7.7,2.2,1.1,6.6,1.1,8.8,0,1.1,0,1.1,4.4,2.2,1.1,0,1.1,5.5,8.8,3.3
Building 5,Gas,KWh,Meter 1,03/11/2013,4.4,1.1,6.6,1.1,4.4,6.6,4.4,12.1,1.1,5.5,3.3,2.2,6.6,7.7,8.8,1.1,8.8,0,11,6.6,5.5,2.2,1.1,7.7,0,9.9,0,2.2,11,1.1,3.3,5.5,0,8.8,0,8.8,1.1,0,4.4,2.2,3.3,3.3,2.2,2.2,3.3,2.2,5.5,0
Building 5,Gas,KWh,Meter 1,04/11/2013,7.7,2.2,14.3,1.1,6.6,1.1,2.2,12.1,4.4,13.2,1.1,9.9,0,7.7,13.2,0,13.2,12.1,13.2,11,7.7,7.7,7.7,6.6,2.2,4.4,5.5,1.1,8.8,7.7,6.6,7.7,6.6,6.6,7.7,5.5,1.1,3.3,2.2,1.1,3.3,3.3,2.2,3.3,3.3,2.2,8.8,4.4
Building 5,Gas,KWh,Meter 1,05/11/2013,7.7,6.6,7.7,6.6,7.7,8.8,7.7,3.3,1.1,11,1.1,8.8,6.6,1.1,11,2.2,13.2,6.6,1.1,11,1.1,7.7,1.1,8.8,8.8,7.7,7.7,7.7,6.6,7.7,5.5,5.5,5.5,5.5,5.5,5.5,2.2,1.1,2.2,0,1.1,0,1.1,5.5,1.1,1.1,9.9,2.2
Building 5,Gas,KWh,Meter 1,06/11/2013,5.5,6.6,5.5,8.8,11,7.7,5.5,5.5,6.6,5.5,8.8,7.7,6.6,5.5,11,9.9,7.7,7.7,5.5,7.7,7.7,6.6,6.6,6.6,7.7,6.6,7.7,5.5,6.6,6.6,6.6,5.5,5.5,5.5,5.5,4.4,3.3,1.1,2.2,2.2,2.2,2.2,2.2,2.2,1.1,3.3,5.5,5.5
Building 5,Gas,KWh,Meter 1,07/11/2013,4.4,5.5,5.5,4.4,5.5,4.4,5.5,6.6,5.5,5.5,7.7,6.6,6.6,7.7,7.7,6.6,11,12.1,7.7,7.7,8.8,6.6,8.8,6.6,7.7,5.5,5.5,5.5,6.6,4.4,5.5,4.4,5.5,6.6,5.5,5.5,2.2,3.3,1.1,1.1,2.2,1.1,3.3,0,3.3,1.1,8.8,2.2
Building 5,Gas,KWh,Meter 1,08/11/2013,6.6,6.6,6.6,6.6,15.4,5.5,6.6,7.7,6.6,12.1,11,6.6,7.7,9.9,13.2,7.7,7.7,8.8,14.3,9.9,8.8,8.8,6.6,8.8,9.9,5.5,9.9,1.1,7.7,4.4,1.1,11,7.7,9.9,4.4,1.1,4.4,2.2,2.2,4.4,6.6,2.2,1.1,3.3,4.4,7.7,7.7,4.4
Building 5,Gas,KWh,Meter 1,09/11/2013,7.7,11,11,11,8.8,7.7,14.3,9.9,8.8,8.8,13.2,14.3,7.7,8.8,8.8,13.2,7.7,8.8,11,13.2,11,9.9,8.8,11,13.2,12.1,2.2,6.6,1.1,7.7,3.3,6.6,4.4,1.1,9.9,6.6,1.1,0,1.1,5.5,4.4,4.4,4.4,3.3,9.9,4.4,12.1,6.6
Building 5,Gas,KWh,Meter 1,10/11/2013,6.6,9.9,7.7,12.1,7.7,1.1,8.8,4.4,8.8,7.7,5.5,3.3,6.6,3.3,7.7,12.1,2.2,8.8,1.1,12.1,3.3,8.8,1.1,7.7,3.3,1.1,6.6,1.1,8.8,1.1,9.9,2.2,0,12.1,1.1,6.6,3.3,1.1,2.2,2.2,1.1,2.2,3.3,2.2,2.2,2.2,7.7,3.3
Building 5,Gas,KWh,Meter 1,11/11/2013,6.6,6.6,6.6,5.5,7.7,6.6,7.7,7.7,7.7,2.2,3.3,11,0,9.9,5.5,11,1.1,8.8,1.1,8.8,2.2,0,8.8,1.1,7.7,0,11,2.2,1.1,6.6,0,11,1.1,2.2,6.6,0,3.3,3.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.1,8.8,3.3
Building 5,Gas,KWh,Meter 1,12/11/2013,0,7.7,4.4,1.1,8.8,0,5.5,6.6,0,9.9,5.5,4.4,4.4,5.5,5.5,0,9.9,1.1,9.9,2.2,3.3,7.7,1.1,3.3,7.7,2.2,5.5,5.5,0,7.7,1.1,2.2,9.9,1.1,5.5,5.5,1.1,2.2,1.1,1.1,1.1,0,0,5.5,1.1,2.2,9.9,3.3
Building 5,Gas,KWh,Meter 1,13/11/2013,7.7,6.6,8.8,7.7,6.6,7.7,9.9,5.5,2.2,18.7,8.8,0,11,7.7,11,4.4,12.1,12.1,1.1,11,6.6,7.7,1.1,11,4.4,1.1,7.7,2.2,1.1,7.7,1.1,8.8,0,6.6,3.3,0,6.6,0,4.4,1.1,3.3,1.1,3.3,1.1,4.4,1.1,5.5,0
Building 5,Gas,KWh,Meter 1,14/11/2013,7.7,2.2,1.1,6.6,1.1,7.7,6.6,11,0,8.8,0,9.9,5.5,3.3,8.8,2.2,8.8,8.8,12.1,7.7,11,9.9,13.2,8.8,8.8,9.9,8.8,7.7,4.4,7.7,8.8,8.8,0,1.1,1.1,1.1,1.1,6.6,2.2,1.1,0,1.1,0,1.1,0,1.1,16.5,7.7
Building 5,Gas,KWh,Meter 1,15/11/2013,4.4,0,12.1,7.7,8.8,7.7,8.8,7.7,7.7,9.9,13.2,11,9.9,8.8,2.2,14.3,3.3,8.8,2.2,12.1,4.4,8.8,11,12.1,12.1,9.9,9.9,15.4,18.7,11,11,11,11,11,17.6,8.8,5.5,5.5,4.4,2.2,12.1,4.4,3.3,5.5,4.4,8.8,14.3,6.6
Building 5,Gas,KWh,Meter 1,16/11/2013,9.9,14.3,14.3,12.1,9.9,15.4,14.3,11,11,14.3,15.4,13.2,11,12.1,17.6,12.1,12.1,18.7,14.3,12.1,17.6,13.2,12.1,13.2,15.4,12.1,12.1,9.9,15.4,12.1,9.9,9.9,9.9,11,11,14.3,6.6,6.6,8.8,8.8,7.7,11,12.1,6.6,7.7,7.7,13.2,9.9
Building 5,Gas,KWh,Meter 1,17/11/2013,8.8,15.4,8.8,8.8,7.7,7.7,7.7,14.3,7.7,8.8,8.8,8.8,7.7,13.2,12.1,8.8,8.8,9.9,8.8,11,14.3,8.8,8.8,8.8,9.9,9.9,8.8,9.9,13.2,9.9,7.7,7.7,7.7,8.8,6.6,5.5,4.4,0,3.3,1.1,2.2,3.3,2.2,6.6,7.7,3.3,13.2,6.6
Building 5,Gas,KWh,Meter 1,18/11/2013,8.8,9.9,8.8,9.9,13.2,13.2,11,11,8.8,11,9.9,9.9,12.1,13.2,8.8,7.7,9.9,8.8,11,9.9,14.3,7.7,7.7,8.8,7.7,7.7,6.6,7.7,3.3,7.7,6.6,6.6,5.5,7.7,5.5,7.7,2.2,2.2,2.2,6.6,2.2,5.5,1.1,3.3,2.2,5.5,14.3,8.8
Building 5,Gas,KWh,Meter 1,19/11/2013,8.8,11,11,15.4,15.4,11,9.9,15.4,15.4,9.9,12.1,13.2,16.5,13.2,11,13.2,15.4,15.4,11,8.8,13.2,11,1.1,1.1,0,1.1,1.1,0,1.1,1.1,0,1.1,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,20/11/2013,0,0,1.1,0,3.3,5.5,1.1,0,2.2,6.6,0,0,3.3,4.4,2.2,0,1.1,8.8,1.1,0,1.1,4.4,4.4,1.1,1.1,1.1,1.1,1.1,0,1.1,1.1,1.1,0,1.1,1.1,0,1.1,0,4.4,3.3,4.4,4.4,2.2,1.1,0,3.3,4.4,4.4
Building 5,Gas,KWh,Meter 1,21/11/2013,4.4,4.4,3.3,2.2,0,2.2,5.5,4.4,1.1,4.4,5.5,1.1,3.3,7.7,0,3.3,6.6,1.1,3.3,5.5,1.1,3.3,5.5,1.1,2.2,1.1,0,5.5,4.4,1.1,0,1.1,1.1,1.1,0,1.1,0,0,1.1,0,2.2,3.3,4.4,0,1.1,0,7.7,1.1
Building 5,Gas,KWh,Meter 1,22/11/2013,1.1,2.2,7.7,0,0,6.6,3.3,0,4.4,4.4,1.1,1.1,7.7,0,1.1,7.7,1.1,2.2,6.6,0,1.1,7.7,1.1,1.1,1.1,1.1,1.1,0,1.1,1.1,0,1.1,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,2.2,6.6,1.1,0
Building 5,Gas,KWh,Meter 1,23/11/2013,2.2,7.7,0,1.1,5.5,4.4,0,2.2,6.6,1.1,1.1,4.4,3.3,4.4,0,3.3,7.7,0,3.3,5.5,1.1,2.2,4.4,2.2,0,1.1,1.1,1.1,0,1.1,1.1,0,1.1,1.1,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0
Building 5,Gas,KWh,Meter 1,24/11/2013,1.1,0,0,1.1,0,0,5.5,2.2,1.1,0,4.4,3.3,1.1,1.1,4.4,3.3,1.1,3.3,4.4,0,3.3,4.4,0,3.3,5.5,1.1,1.1,6.6,1.1,1.1,0,2.2,4.4,1.1,1.1,1.1,0,0,4.4,2.2,1.1,0,1.1,0,1.1,3.3,2.2,0
Building 5,Gas,KWh,Meter 1,25/11/2013,1.1,0,2.2,4.4,1.1,0,0,3.3,3.3,1.1,0,1.1,3.3,3.3,0,0,2.2,4.4,2.2,0,0,4.4,2.2,1.1,0,1.1,0,3.3,3.3,0,1.1,0,1.1,0,1.1,0,1.1,0,1.1,0,0,1.1,3.3,3.3,0,0,1.1,0
Building 5,Gas,KWh,Meter 1,26/11/2013,5.5,2.2,0,1.1,6.6,0,1.1,3.3,4.4,0,2.2,5.5,0,1.1,4.4,4.4,1.1,2.2,4.4,3.3,1.1,15.4,16.5,12.1,4.4,0,1.1,0,1.1,1.1,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,4.4,2.2
Building 5,Gas,KWh,Meter 1,27/11/2013,1.1,0,0,1.1,6.6,0,1.1,0,0,5.5,2.2,1.1,0,0,1.1,3.3,3.3,1.1,1.1,0,1.1,1.1,4.4,2.2,1.1,1.1,1.1,1.1,0,1.1,0,1.1,0,1.1,1.1,0,1.1,1.1,1.1,0,1.1,1.1,1.1,0,1.1,1.1,0,1.1
Building 5,Gas,KWh,Meter 1,28/11/2013,1.1,1.1,0,1.1,7.7,1.1,1.1,0,1.1,1.1,1.1,0,1.1,5.5,3.3,1.1,2.2,1.1,2.2,1.1,2.2,1.1,3.3,4.4,2.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,1.1,1.1,0,2.2,0,1.1,1.1,1.1,1.1,0,1.1,0,0,1.1,0
Building 5,Gas,KWh,Meter 1,29/11/2013,0,1.1,0,1.1,0,2.2,4.4,1.1,0,0,1.1,0,0,1.1,2.2,5.5,0,1.1,1.1,0,1.1,0,1.1,2.2,1.1,1.1,2.2,1.1,1.1,1.1,0,1.1,1.1,1.1,0,0,1.1,0,3.3,4.4,0,1.1,0,0,1.1,0,2.2,4.4
Building 5,Gas,KWh,Meter 1,30/11/2013,1.1,1.1,0,0,5.5,3.3,0,0,2.2,5.5,1.1,0,1.1,6.6,0,1.1,4.4,4.4,1.1,1.1,5.5,3.3,1.1,2.2,2.2,1.1,2.2,2.2,1.1,2.2,1.1,1.1,1.1,1.1,0,1.1,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,0
Building 5,Gas,KWh,Meter 1,01/12/2013,1.1,0,0,1.1,0,1.1,4.4,3.3,1.1,0,0,7.7,0,1.1,0,4.4,3.3,1.1,0,2.2,6.6,1.1,1.1,4.4,6.6,1.1,2.2,1.1,2.2,4.4,4.4,1.1,0,1.1,1.1,0,0,1.1,1.1,4.4,1.1,1.1,0,0,1.1,0,0,4.4
Building 5,Gas,KWh,Meter 1,02/12/2013,3.3,0,0,0,1.1,6.6,0,1.1,0,0,1.1,3.3,3.3,0,0,1.1,0,2.2,4.4,1.1,0,1.1,0,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,2.2,3.3,2.2,0
Building 5,Gas,KWh,Meter 1,03/12/2013,0,1.1,0,0,2.2,6.6,0,0,1.1,0,0,6.6,1.1,1.1,0,0,1.1,7.7,14.3,8.8,9.9,11,9.9,16.5,9.9,11,9.9,9.9,9.9,11,9.9,12.1,13.2,8.8,9.9,7.7,5.5,4.4,4.4,3.3,8.8,3.3,4.4,5.5,4.4,3.3,5.5,9.9
Building 5,Gas,KWh,Meter 1,04/12/2013,14.3,8.8,9.9,8.8,11,12.1,9.9,7.7,8.8,7.7,7.7,12.1,8.8,8.8,6.6,8.8,7.7,9.9,13.2,8.8,6.6,9.9,7.7,9.9,7.7,8.8,8.8,11,9.9,6.6,7.7,7.7,6.6,8.8,6.6,7.7,2.2,2.2,4.4,2.2,6.6,7.7,1.1,2.2,7.7,1.1,15.4,4.4
Building 5,Gas,KWh,Meter 1,05/12/2013,16.5,9.9,17.6,11,9.9,13.2,13.2,11,13.2,12.1,9.9,15.4,12.1,11,11,12.1,11,9.9,8.8,16.5,9.9,7.7,8.8,11,11,8.8,8.8,7.7,8.8,7.7,7.7,8.8,7.7,7.7,8.8,7.7,6.6,6.6,6.6,6.6,6.6,9.9,8.8,6.6,6.6,6.6,6.6,9.9
Building 5,Gas,KWh,Meter 1,06/12/2013,12.1,7.7,8.8,8.8,12.1,9.9,7.7,7.7,12.1,11,6.6,9.9,11,12.1,8.8,11,17.6,11,9.9,11,13.2,12.1,9.9,9.9,8.8,7.7,8.8,6.6,6.6,6.6,8.8,6.6,8.8,8.8,6.6,7.7,8.8,8.8,5.5,5.5,4.4,3.3,5.5,2.2,5.5,3.3,4.4,4.4
Building 5,Gas,KWh,Meter 1,07/12/2013,16.5,8.8,9.9,9.9,16.5,9.9,9.9,9.9,8.8,9.9,9.9,13.2,8.8,7.7,8.8,7.7,8.8,12.1,13.2,7.7,8.8,7.7,7.7,7.7,8.8,14.3,7.7,7.7,8.8,7.7,8.8,8.8,8.8,9.9,7.7,9.9,7.7,9.9,7.7,9.9,7.7,8.8,2.2,7.7,0,8.8,4.4,0
Building 5,Gas,KWh,Meter 1,08/12/2013,1.1,13.2,19.8,8.8,9.9,8.8,9.9,11,14.3,8.8,9.9,7.7,8.8,9.9,11,6.6,7.7,7.7,7.7,12.1,9.9,7.7,6.6,7.7,6.6,6.6,7.7,7.7,6.6,7.7,7.7,7.7,6.6,7.7,6.6,5.5,3.3,1.1,2.2,0,0,1.1,0,0,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,09/12/2013,20.9,9.9,9.9,9.9,9.9,9.9,15.4,12.1,8.8,11,9.9,9.9,16.5,8.8,8.8,8.8,8.8,14.3,7.7,7.7,7.7,6.6,7.7,8.8,6.6,5.5,5.5,5.5,3.3,5.5,5.5,5.5,5.5,6.6,6.6,5.5,3.3,3.3,3.3,3.3,3.3,4.4,1.1,3.3,1.1,4.4,0,4.4
Building 5,Gas,KWh,Meter 1,10/12/2013,13.2,7.7,7.7,7.7,9.9,7.7,9.9,9.9,15.4,9.9,9.9,8.8,11,8.8,16.5,6.6,8.8,7.7,4.4,8.8,7.7,13.2,8.8,7.7,7.7,7.7,8.8,6.6,7.7,8.8,7.7,7.7,7.7,8.8,6.6,7.7,4.4,3.3,4.4,6.6,1.1,0,6.6,1.1,4.4,4.4,3.3,2.2
Building 5,Gas,KWh,Meter 1,11/12/2013,16.5,7.7,8.8,14.3,9.9,8.8,8.8,9.9,13.2,9.9,8.8,8.8,11,12.1,9.9,8.8,11,16.5,11,12.1,1.1,12.1,13.2,8.8,8.8,9.9,8.8,15.4,8.8,8.8,9.9,9.9,8.8,9.9,9.9,7.7,5.5,3.3,3.3,1.1,6.6,5.5,6.6,2.2,6.6,1.1,5.5,7.7
Building 5,Gas,KWh,Meter 1,12/12/2013,16.5,9.9,8.8,13.2,12.1,8.8,9.9,12.1,11,9.9,8.8,11,13.2,8.8,7.7,7.7,14.3,8.8,8.8,9.9,6.6,6.6,9.9,1.1,1.1,2.2,1.1,1.1,2.2,1.1,2.2,1.1,1.1,1.1,1.1,0,2.2,1.1,2.2,1.1,1.1,0,1.1,0,1.1,0,1.1,0
Building 5,Gas,KWh,Meter 1,13/12/2013,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,1.1,0,1.1,0,1.1,1.1,0,1.1,3.3,2.2,1.1,1.1,1.1,1.1,1.1,1.1,0,1.1,2.2,1.1,1.1,2.2,1.1,2.2,1.1,1.1,0,1.1,1.1,0,1.1,0
Building 5,Gas,KWh,Meter 1,14/12/2013,6.6,1.1,0,1.1,0,1.1,6.6,0,1.1,0,3.3,4.4,0,0,1.1,6.6,1.1,1.1,2.2,3.3,6.6,3.3,1.1,2.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.2,1.1,1.1,1.1,2.2,1.1,2.2,2.2,1.1,1.1,1.1,0,1.1,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,15/12/2013,0,2.2,3.3,2.2,0,1.1,0,0,1.1,0,0,1.1,0,0,4.4,3.3,1.1,0,1.1,0,1.1,5.5,2.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,1.1,1.1,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1
Building 5,Gas,KWh,Meter 1,16/12/2013,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,1.1,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0
Building 5,Gas,KWh,Meter 1,17/12/2013,1.1,0,0,1.1,3.3,3.3,1.1,0,0,1.1,0,0,4.4,3.3,0,0,1.1,2.2,4.4,4.4,2.2,2.2,1.1,1.1,1.1,2.2,2.2,1.1,2.2,2.2,0,1.1,1.1,0,1.1,0,1.1,1.1,2.2,2.2,0,1.1,0,1.1,0,1.1,0,1.1
Building 5,Gas,KWh,Meter 1,18/12/2013,0,0,1.1,3.3,4.4,0,1.1,0,4.4,3.3,0,1.1,1.1,6.6,0,0,2.2,6.6,2.2,2.2,1.1,1.1,2.2,7.7,1.1,2.2,1.1,2.2,1.1,1.1,2.2,2.2,1.1,1.1,1.1,2.2,7.7,1.1,2.2,8.8,3.3,1.1,1.1,0,1.1,0,0,7.7
